,Capacity,Latitude,Load Entering,Longitude,Member State,NRemoval,PRemoval,Temperature
19515,20000,48.04583,13000,-1.73894,FR,TRUE,TRUE,8.43
19516,12000,48.66878,11000,-1.87515,FR,TRUE,TRUE,7.99
19517,4000,48.47082,3000,-1.12921,FR,TRUE,TRUE,9
19518,5000,48.20751,4600,-1.69156,FR,TRUE,TRUE,8.46
19519,16660,48.19816,4200,-2.19319,FR,TRUE,TRUE,8.49
19520,3000,48.6353,2700,-1.89015,FR,TRUE,FALSE,7.98
19521,6000,48.33294,2800,-1.83429,FR,TRUE,FALSE,8.5
19522,9800,48.03678,11000,-1.60644,FR,TRUE,TRUE,8.42
19523,31500,48.11801,30000,-1.229,FR,TRUE,TRUE,9
19524,4083,46.74781,4083,1.82011,FR,TRUE,TRUE,8.65
19525,15000,46.59872,9022,1.50473,FR,TRUE,TRUE,9
19526,10000,46.64153,8230,1.05307,FR,TRUE,TRUE,10
19527,6000,46.89959,5983,1.41559,FR,TRUE,TRUE,9
19528,4000,47.26101,4000,1.6457,FR,TRUE,TRUE,9
19529,91700,46.80798,91700,1.66386,FR,TRUE,TRUE,9
19530,3150,46.98982,2931,1.17857,FR,TRUE,TRUE,9
19531,7650,46.59463,6675,1.98499,FR,FALSE,TRUE,9
19532,55667,46.94802,43532,1.98369,FR,TRUE,TRUE,8.66
19533,6000,47.254,2870,-1.40615,FR,TRUE,FALSE,9
19534,1330,47.40344,3000,-2.29802,FR,FALSE,FALSE,9
19535,3600,47.36126,4300,-2.1841,FR,FALSE,FALSE,9
19536,13000,47.52197,7970,-1.1886,FR,TRUE,TRUE,9.52
19537,35000,47.17047,29300,-2.15357,FR,TRUE,TRUE,9
19538,46000,47.2656,42700,-2.22794,FR,TRUE,FALSE,9
19539,4000,47.10169,3650,-1.773,FR,TRUE,TRUE,9
19540,5000,47.21046,2230,-2.05078,FR,FALSE,FALSE,9
19541,5100,47.04311,5100,-1.65125,FR,TRUE,TRUE,9
19542,8330,47.35699,4333,-1.95379,FR,TRUE,FALSE,9
19543,3900,47.31943,2920,-1.60775,FR,TRUE,TRUE,9
19544,40000,47.35137,23000,-2.48795,FR,TRUE,FALSE,9
19545,35000,47.69286,20000,2.60786,FR,TRUE,TRUE,7.2
19546,14000,47.14248,12070,1.00265,FR,TRUE,TRUE,9
19547,3667,47.38127,3700,0.55485,FR,TRUE,TRUE,9
19548,2500,47.50184,2125,0.76949,FR,TRUE,TRUE,8.43
19549,12000,47.29596,9630,0.71346,FR,TRUE,TRUE,9
19550,16000,47.38812,11700,0.79694,FR,TRUE,TRUE,9
19551,12000,47.28768,5390,0.62813,FR,TRUE,TRUE,9
19552,2500,47.55234,2100,0.53497,FR,TRUE,TRUE,9.01
19553,9100,47.42527,6370,0.99147,FR,TRUE,TRUE,9
19554,393333,47.37779,248570,0.64646,FR,TRUE,TRUE,9
19555,3500,47.02332,2050,0.32169,FR,TRUE,TRUE,9.99
19556,4967,47.40849,2700,0.75872,FR,TRUE,TRUE,9
19557,11500,47.25301,6130,0.56962,FR,TRUE,TRUE,9
19558,6583,47.35117,4130,0.90819,FR,TRUE,TRUE,9
19559,7000,47.11142,4280,0.6084,FR,TRUE,TRUE,10.07
19560,3150,47.55281,3816,2.00241,FR,FALSE,FALSE,7.96
19561,5420,47.27228,2000,1.39913,FR,TRUE,TRUE,9
19562,5900,47.49448,3300,1.17963,FR,TRUE,TRUE,7.98
19563,24750,47.3471,21650,1.72771,FR,TRUE,TRUE,8.29
19564,8670,47.27758,3850,1.36418,FR,TRUE,TRUE,9
19565,5830,47.71881,2400,1.60896,FR,TRUE,TRUE,7.68
19566,5000,47.80621,4150,1.08579,FR,TRUE,FALSE,8.01
19567,7500,47.42041,5050,2.02124,FR,TRUE,TRUE,8.24
19568,2700,47.39019,2066,1.94177,FR,FALSE,FALSE,8.23
19569,8000,47.27347,4666,1.53743,FR,TRUE,TRUE,9
19570,35000,47.79665,24191,1.05211,FR,FALSE,TRUE,7.75
19571,42580,45.53657,37300,4.25312,FR,TRUE,TRUE,9.7
19572,4670,45.73569,2210,4.00796,FR,TRUE,FALSE,9
19573,2917,45.53195,3600,4.36631,FR,FALSE,FALSE,9.69
19574,5000,45.45429,3743,4.46118,FR,TRUE,FALSE,9.25
19575,3750,45.50052,4230,4.16864,FR,TRUE,FALSE,9.57
19576,40000,45.6183,37540,4.0823,FR,TRUE,TRUE,9.56
19577,9834,45.5425,11230,4.17985,FR,TRUE,FALSE,9.57
19578,12000,45.56948,5020,4.26751,FR,TRUE,TRUE,9.7
19579,12000,45.37667,3249,4.20642,FR,FALSE,TRUE,9.57
19580,2500,45.30463,3994,4.14532,FR,TRUE,FALSE,9
19581,2200,45.26359,2587,4.1011,FR,FALSE,TRUE,9
19582,10500,45.05979,6878,3.94974,FR,TRUE,TRUE,9
19583,25000,45.29898,35640,3.39403,FR,TRUE,TRUE,9
19584,3000,45.06423,6736,4.29289,FR,FALSE,TRUE,9
19585,2333,44.99725,2531,3.92905,FR,FALSE,TRUE,9
19586,8300,45.16195,8330,4.11806,FR,FALSE,TRUE,9
19587,4150,47.08507,4150,-1.40522,FR,TRUE,TRUE,9
19588,78330,47.36051,77000,-1.20128,FR,TRUE,FALSE,9
19589,19500,47.21455,13800,-1.45,FR,TRUE,FALSE,9
19590,35000,47.47285,8400,-1.77134,FR,TRUE,TRUE,9
19591,8000,47.13968,7500,-1.7013,FR,TRUE,TRUE,9
19592,4350,47.31359,2100,-1.35373,FR,TRUE,TRUE,9
19593,5350,47.27389,5350,-1.34118,FR,TRUE,TRUE,9
19594,2700,47.44177,3250,-2.24064,FR,TRUE,FALSE,9
19595,18500,47.72021,13300,-1.40038,FR,TRUE,TRUE,9
19596,8000,47.0948,7620,-1.61854,FR,TRUE,TRUE,9
19597,2500,47.65901,2500,-1.68325,FR,FALSE,FALSE,9
19598,8470,47.31168,5400,-2.07477,FR,TRUE,FALSE,9
19599,2700,47.39752,2000,-0.93997,FR,TRUE,TRUE,9.49
19600,11670,47.09375,11050,-1.31146,FR,TRUE,TRUE,9
19601,2400,47.61438,2400,-1.82382,FR,FALSE,FALSE,9
19602,178000,47.30564,112300,-2.43497,FR,TRUE,TRUE,9
19603,11000,47.15293,2700,-1.42404,FR,TRUE,TRUE,9
19604,1350,47.44059,2250,-2.31688,FR,TRUE,TRUE,9
19605,10000,47.4402,8500,-2.31448,FR,TRUE,TRUE,9
19606,2600,47.4149,2070,-1.66127,FR,TRUE,TRUE,9
19607,3000,46.89175,2000,-1.60865,FR,TRUE,TRUE,9
19608,3000,47.41337,2400,-1.41256,FR,TRUE,TRUE,9
19609,3500,47.2397,4500,-1.343,FR,TRUE,TRUE,9
19610,6000,47.2758,4320,-2.03318,FR,FALSE,FALSE,9
19611,5500,47.19813,3350,-1.76891,FR,TRUE,TRUE,9
19612,4500,47.35637,4600,0.82343,FR,TRUE,TRUE,9
19613,3500,47.41311,5300,0.85009,FR,TRUE,TRUE,9
19614,17200,47.40965,10100,0.80392,FR,TRUE,TRUE,9
19615,125000,47.56242,97950,1.32603,FR,TRUE,TRUE,7.99
19616,22500,47.3358,14833,1.1508,FR,TRUE,TRUE,9
19617,1820,47.51982,2183,1.24437,FR,TRUE,FALSE,7.98
19618,16670,47.41957,11333,1.42198,FR,TRUE,TRUE,8.19
19619,4000,47.51038,3350,1.44945,FR,TRUE,TRUE,7.99
19620,6000,48.03539,7950,1.08129,FR,TRUE,TRUE,7.35
19621,9000,47.59833,5666,2.02064,FR,TRUE,TRUE,7.65
19622,8100,47.68771,6016,1.51285,FR,TRUE,TRUE,8.01
19623,4000,47.96976,2583,0.8889,FR,TRUE,TRUE,7.76
19624,9400,47.76183,5750,0.84689,FR,TRUE,TRUE,7.99
19625,7400,47.78427,3216,1.0065,FR,TRUE,TRUE,7.75
19626,5550,46.1532,7260,4.16395,FR,TRUE,FALSE,9
19627,5000,45.64841,5020,4.37392,FR,TRUE,FALSE,9.69
19628,33330,45.74443,26840,4.2148,FR,TRUE,TRUE,9.69
19629,80000,45.41389,81500,4.24844,FR,TRUE,TRUE,9.57
19630,5850,45.50106,3024,4.31199,FR,TRUE,FALSE,9.7
19631,9000,45.65144,5800,4.2213,FR,TRUE,TRUE,9.69
19632,7333,45.79116,2820,4.33134,FR,TRUE,TRUE,9.68
19633,5870,45.98465,3350,4.20141,FR,TRUE,TRUE,9.34
19634,141667,46.04862,152440,4.09963,FR,TRUE,TRUE,9
19635,16000,45.44611,11180,4.31938,FR,TRUE,TRUE,9.7
19636,282000,45.48153,327800,4.34623,FR,TRUE,TRUE,9.7
19637,9420,45.59413,9980,4.29252,FR,TRUE,TRUE,9.69
19638,7000,45.45457,4748,4.34147,FR,TRUE,TRUE,9.7
19639,6000,45.3242,2191,3.85143,FR,TRUE,FALSE,9
19640,2000,45.21833,2728,4.32702,FR,FALSE,TRUE,9
19641,7600,45.11111,5254,3.49487,FR,FALSE,TRUE,-1.57
19642,9500,45.30444,4532,4.14603,FR,TRUE,TRUE,9
19643,80000,45.06669,65110,3.90577,FR,TRUE,TRUE,9
19644,5000,45.39608,2817,3.32947,FR,FALSE,TRUE,9
19645,10850,45.34398,7877,4.29399,FR,TRUE,TRUE,9.56
19646,4500,45.22023,4317,4.14993,FR,FALSE,FALSE,9
19647,2500,45.25499,3318,4.1936,FR,FALSE,TRUE,9
19648,5540,45.23382,3450,4.24827,FR,FALSE,TRUE,9
19649,2700,44.97154,2800,3.55179,FR,TRUE,FALSE,-1.57
19650,5000,45.2965,3748,4.2468,FR,FALSE,TRUE,9
19651,3500,45.12259,2269,4.2806,FR,FALSE,TRUE,9
19652,6950,47.42632,6950,-2.09017,FR,TRUE,TRUE,9
19653,4620,47.1226,4620,-1.59183,FR,TRUE,TRUE,9
19654,23500,47.11938,23500,-2.0828,FR,TRUE,TRUE,9
19655,211000,47.1893,211000,-1.58535,FR,TRUE,FALSE,9
19656,4000,47.12118,2120,-1.62937,FR,TRUE,TRUE,9
19657,36250,47.45584,22250,-2.01568,FR,TRUE,FALSE,9
19658,22000,47.21548,17500,-2.14967,FR,TRUE,TRUE,9
19659,4500,47.26854,2100,-2.14336,FR,TRUE,TRUE,9
19660,6000,47.2651,4300,-1.78938,FR,TRUE,TRUE,9
19661,3700,47.50417,2170,-2.04016,FR,TRUE,TRUE,9
19662,4000,47.19475,2650,-1.72871,FR,TRUE,FALSE,9
19663,15200,47.14733,4950,-1.27266,FR,TRUE,TRUE,9
19664,5620,47.38902,5620,-1.05272,FR,TRUE,TRUE,9.52
19665,3000,47.96746,3650,2.1019,FR,FALSE,TRUE,7
19666,17000,47.85725,8500,2.2075,FR,TRUE,TRUE,7
19667,56383,44.74301,14500,3.83933,FR,TRUE,TRUE,-1.57
19668,252000,47.45557,222000,-0.57494,FR,FALSE,FALSE,10
19669,9500,47.53778,2930,-0.10788,FR,TRUE,TRUE,8.97
19670,25800,47.43785,33000,-0.22701,FR,TRUE,TRUE,8.87
19671,8833,47.1959,6500,-0.99925,FR,TRUE,TRUE,9.34
19672,4500,47.44081,2800,-0.41861,FR,TRUE,TRUE,10
19673,3500,47.35703,2700,-0.4393,FR,TRUE,TRUE,10
19674,5000,47.56011,8150,-1.04554,FR,TRUE,TRUE,9.49
19675,16000,47.2096,14800,-0.07111,FR,TRUE,TRUE,9.47
19676,7000,47.34331,4100,-0.76464,FR,FALSE,FALSE,9.47
19677,1500,47.00234,2817,-0.75649,FR,FALSE,FALSE,9
19678,4217,47.14204,6800,-0.88393,FR,TRUE,TRUE,9.34
19679,28333,47.83383,23000,-0.9523,FR,TRUE,TRUE,9.49
19680,10000,48.2905,8200,-0.938,FR,TRUE,TRUE,9
19681,3600,48.40327,3070,-0.80805,FR,TRUE,TRUE,5.25
19682,4383,48.42337,3800,-0.34437,FR,TRUE,TRUE,8
19683,5800,48.44042,12000,-0.50433,FR,TRUE,TRUE,5.25
19684,135000,48.04943,186000,-0.76535,FR,TRUE,TRUE,10
19685,25000,48.29583,13500,-0.61944,FR,TRUE,TRUE,5.25
19686,2500,47.94716,3100,-0.53511,FR,FALSE,FALSE,8.98
19687,5400,48.1373,4400,-0.56312,FR,FALSE,FALSE,9.02
19688,3000,48.10708,2000,-0.96887,FR,TRUE,TRUE,9
19689,2917,48.46418,2160,-0.2005,FR,FALSE,FALSE,8
19690,3000,47.79717,3300,-1.04695,FR,TRUE,TRUE,9.51
19691,3100,48.11676,2200,-3.05049,FR,TRUE,TRUE,8
19692,40000,47.65563,24800,-2.9958,FR,TRUE,TRUE,8
19693,3600,46.48204,3850,0.36434,FR,FALSE,TRUE,11
19694,15000,46.55866,6600,0.328,FR,TRUE,TRUE,11
19695,2333,46.56029,2200,0.49647,FR,TRUE,FALSE,11
19696,3500,46.42896,3400,0.2694,FR,TRUE,TRUE,11
19697,4500,46.63406,3100,0.17454,FR,TRUE,TRUE,11
19698,4000,46.57508,5500,0.2811,FR,FALSE,FALSE,11
19699,7333,45.80539,4200,1.11777,FR,TRUE,TRUE,9
19700,3333,45.94972,5200,1.40676,FR,TRUE,TRUE,9
19701,14000,46.11918,5800,1.04259,FR,TRUE,FALSE,9
19702,17000,46.11388,15700,1.37029,FR,FALSE,FALSE,9
19703,25200,45.78298,71000,1.20574,FR,FALSE,FALSE,9
19704,9000,47.13175,4200,-1.00011,FR,TRUE,TRUE,9
19705,6300,47.51195,2970,-0.4807,FR,TRUE,TRUE,10
19706,3200,47.87017,2300,-3.22389,FR,TRUE,TRUE,8
19707,7000,47.62745,3500,-2.83696,FR,TRUE,FALSE,8.52
19708,27667,47.54696,14000,-2.87851,FR,TRUE,TRUE,8.51
19709,2700,47.61867,2400,-2.92735,FR,FALSE,FALSE,8.53
19710,2400,47.61351,2200,-2.87574,FR,FALSE,FALSE,8.52
19711,11900,47.86668,13600,-3.02287,FR,TRUE,TRUE,8
19712,4500,47.96918,5600,-2.17855,FR,TRUE,TRUE,8.46
19713,8833,47.62167,13000,-2.53412,FR,TRUE,TRUE,9
19714,11300,47.88026,6800,-2.78013,FR,TRUE,TRUE,8
19715,1800,47.52515,2200,-2.47521,FR,FALSE,FALSE,9
19716,40000,47.58054,35000,-3.06297,FR,TRUE,TRUE,8
19717,5400,47.80432,5100,-3.34367,FR,TRUE,TRUE,8
19718,26000,47.7913,21800,-3.28209,FR,TRUE,TRUE,8
19719,2500,47.5948,2400,-2.8432,FR,TRUE,FALSE,8.51
19720,3220,47.06293,3220,-1.52188,FR,TRUE,TRUE,9
19721,2500,48.07955,2850,1.88374,FR,TRUE,FALSE,7
19722,3500,47.79993,3700,1.66429,FR,TRUE,TRUE,7.7
19723,11800,47.76196,11000,1.62533,FR,TRUE,TRUE,7.69
19724,8000,47.64526,5500,2.72214,FR,TRUE,TRUE,8
19725,350000,47.87391,170000,1.81233,FR,TRUE,TRUE,7.71
19726,25000,47.88982,25000,2.03424,FR,TRUE,TRUE,7.7
19727,3000,48.03721,2000,1.8553,FR,TRUE,FALSE,7
19728,6000,47.81431,3700,1.76827,FR,TRUE,TRUE,7.7
19729,2300,47.62638,2700,2.49408,FR,TRUE,TRUE,7.5
19730,6000,47.90946,2000,2.17434,FR,TRUE,TRUE,7
19731,6500,47.72575,3850,1.93014,FR,FALSE,TRUE,7.68
19732,8800,47.84102,5500,2.06845,FR,TRUE,TRUE,7.69
19733,9850,47.76132,4500,2.35103,FR,TRUE,TRUE,7
19734,3783,47.09351,2900,-1.13176,FR,TRUE,TRUE,9
19735,9000,47.37283,7700,-0.8688,FR,TRUE,TRUE,9.48
19736,3150,47.13954,4030,-0.14299,FR,TRUE,FALSE,10
19737,6500,47.12815,28900,-0.12461,FR,TRUE,TRUE,10
19738,3000,47.40282,5200,-0.51654,FR,TRUE,FALSE,10
19739,1200,47.54926,6458,-0.66802,FR,FALSE,FALSE,10
19740,4000,47.73504,2360,-1.1765,FR,TRUE,TRUE,9.52
19741,4000,47.09404,3100,-0.99604,FR,TRUE,TRUE,9
19742,2700,47.36372,4090,-1.01221,FR,TRUE,FALSE,9.51
19743,1983,47.40531,2070,-0.77408,FR,FALSE,FALSE,9.46
19744,2100,47.10027,2000,-0.90867,FR,FALSE,FALSE,9.34
19745,16500,48.14702,11000,-0.41906,FR,TRUE,TRUE,9.04
19746,4250,47.93365,3700,-0.92391,FR,TRUE,TRUE,9.5
19747,1300,48.05791,3400,-2.73423,FR,FALSE,FALSE,8
19748,25000,47.53298,14000,-2.56341,FR,TRUE,TRUE,9
19749,10000,47.74687,3500,-2.58308,FR,TRUE,TRUE,8.49
19750,23500,48.0272,18600,-3.47621,FR,TRUE,TRUE,8
19751,21000,47.75739,10600,-2.13211,FR,TRUE,TRUE,9
19752,3320,47.69781,2800,-3.31881,FR,FALSE,FALSE,8
19753,90833,48.15445,5600,-3.58786,FR,FALSE,FALSE,8
19754,7500,47.76701,2800,-2.85096,FR,TRUE,TRUE,8
19755,4000,47.64324,4300,-3.45405,FR,TRUE,TRUE,8
19756,2500,48.06593,2400,-3.21346,FR,FALSE,FALSE,8
19757,6000,47.89082,3200,-2.12125,FR,TRUE,TRUE,9
19758,10000,47.78259,6000,-3.49408,FR,TRUE,FALSE,8
19759,152500,46.61745,99000,0.35431,FR,TRUE,TRUE,11
19760,7000,46.79338,3850,0.81168,FR,TRUE,TRUE,9.93
19761,62000,47.28819,60500,-0.06535,FR,TRUE,TRUE,9.47
19762,14000,47.68726,13600,-0.85467,FR,TRUE,TRUE,10
19763,4167,47.06311,6600,-0.94677,FR,TRUE,FALSE,9
19764,3000,47.57437,2500,-0.36343,FR,TRUE,FALSE,8.87
19765,3000,47.61963,3600,-0.47213,FR,TRUE,FALSE,8.88
19766,5000,47.2286,7010,0.02025,FR,FALSE,FALSE,9.48
19767,2283,47.12532,2100,-0.72736,FR,TRUE,TRUE,9.33
19768,4100,47.15065,2900,-0.53839,FR,TRUE,TRUE,10
19769,3200,47.52849,4700,-0.43164,FR,TRUE,TRUE,8.86
19770,3470,48.39206,4600,-0.61947,FR,TRUE,TRUE,5.25
19771,4000,48.07505,2700,-0.64912,FR,TRUE,TRUE,8.99
19772,1800,47.83537,2200,-0.71447,FR,FALSE,FALSE,8.93
19773,37500,47.81482,18000,-0.69348,FR,TRUE,TRUE,8.92
19774,5000,48.33787,2500,-0.26869,FR,FALSE,FALSE,8
19775,15700,47.94293,10300,-2.54058,FR,TRUE,TRUE,9
19776,16000,47.78971,4300,-3.2438,FR,TRUE,TRUE,8
19777,7600,47.75761,8000,-3.12818,FR,TRUE,TRUE,8
19778,55000,47.77721,38700,-3.33073,FR,TRUE,TRUE,8
19779,3000,48.10008,2800,-3.49245,FR,TRUE,TRUE,8
19780,5000,47.59812,2250,-2.90172,FR,FALSE,FALSE,8.53
19781,1700,48.03267,2300,-3.27311,FR,FALSE,FALSE,8
19782,90000,47.87708,81200,-2.84542,FR,TRUE,TRUE,8
19783,9000,47.73395,3600,-3.34338,FR,FALSE,FALSE,8
19784,166667,47.73231,145000,-3.38293,FR,TRUE,TRUE,8
19785,17500,47.54246,11500,-2.32102,FR,TRUE,TRUE,9
19786,4700,48.07027,3800,-2.29244,FR,TRUE,TRUE,8.48
19787,2500,47.71837,3000,-2.78003,FR,TRUE,TRUE,8.52
19788,47200,47.80814,40700,-2.34382,FR,TRUE,TRUE,9
19789,8500,47.19137,3000,3.00981,FR,TRUE,TRUE,8
19790,18000,47.42061,21550,2.92458,FR,TRUE,TRUE,8
19791,9667,46.83183,4900,3.4501,FR,TRUE,TRUE,8.5
19792,15000,47.03535,9000,3.07549,FR,TRUE,TRUE,8
19793,3200,47.08365,2001,3.18904,FR,TRUE,TRUE,8
19794,6100,46.92042,4900,3.26099,FR,TRUE,TRUE,8
19795,5000,46.8924,5000,3.45059,FR,TRUE,TRUE,8.51
19796,2000,46.87055,4700,3.14284,FR,FALSE,FALSE,8
19797,83333,46.96859,98000,3.12749,FR,TRUE,TRUE,8
19798,3000,47.07767,3000,3.08598,FR,FALSE,FALSE,8
19799,2917,46.79179,2400,3.11064,FR,TRUE,FALSE,8
19800,9000,48.54069,6235,-0.41544,FR,TRUE,TRUE,6
19801,7000,48.58346,3200,-0.65469,FR,FALSE,TRUE,6
19802,2750,46.82438,2100,4.4084,FR,TRUE,FALSE,9
19803,7200,46.64035,3900,4.3294,FR,TRUE,TRUE,9
19804,60000,46.75652,133000,4.45146,FR,TRUE,TRUE,9
19805,4200,48.10194,2150,0.16083,FR,TRUE,TRUE,9.13
19806,4000,48.22043,2200,0.12865,FR,TRUE,FALSE,8
19807,3500,47.82651,2100,0.7468,FR,TRUE,TRUE,7.99
19808,14500,48.18016,6900,0.41768,FR,FALSE,FALSE,8
19809,1500,48.00915,2550,0.32036,FR,FALSE,TRUE,9.14
19810,2666,48.0273,2600,0.3347,FR,FALSE,TRUE,9.15
19811,5330,47.9934,3650,0.28848,FR,TRUE,FALSE,9.05
19812,4500,47.74086,2300,0.61716,FR,TRUE,TRUE,7.97
19813,8000,47.68232,6250,0.42036,FR,TRUE,TRUE,9.02
19814,31900,48.06381,12300,0.48226,FR,TRUE,TRUE,7.45
19815,4500,46.36898,10700,-0.37499,FR,TRUE,TRUE,11
19816,4333,46.39266,4716,-0.42062,FR,TRUE,TRUE,11
19817,3600,46.32333,2120,-0.544,FR,TRUE,TRUE,11
19818,3500,46.19872,2750,-0.68396,FR,TRUE,TRUE,11
19819,17000,46.41258,15000,-0.18317,FR,TRUE,TRUE,11
19820,80000,46.3124,65100,-0.51653,FR,TRUE,TRUE,11
19821,1100,46.39198,2950,-0.06482,FR,FALSE,FALSE,11
19822,42500,46.65704,13000,-0.24081,FR,TRUE,TRUE,11
19823,3300,46.28366,2350,-0.27526,FR,FALSE,TRUE,11
19824,35000,47.00043,31500,-0.24502,FR,TRUE,TRUE,10.5
19825,28000,46.32243,12600,-1.2785,FR,FALSE,FALSE,9.94
19826,5330,46.73693,7280,-1.62092,FR,TRUE,TRUE,9.71
19827,4500,46.39849,4050,-1.39772,FR,TRUE,TRUE,9.99
19828,2000,47.92608,2000,-2.81386,FR,TRUE,TRUE,8
19829,3500,47.55086,5500,-2.46818,FR,TRUE,FALSE,9
19830,4000,47.52934,2000,-2.28337,FR,TRUE,FALSE,9
19831,12000,47.35085,7300,-3.18851,FR,TRUE,TRUE,8
19832,12000,47.48071,8600,-2.44446,FR,TRUE,TRUE,9
19833,6000,47.68533,4300,-2.80419,FR,TRUE,TRUE,8.52
19834,52000,47.77037,52700,-2.37164,FR,TRUE,TRUE,9
19835,7000,47.65255,3900,-3.05962,FR,FALSE,FALSE,8
19836,30000,47.7086,22400,-3.45632,FR,TRUE,TRUE,8
19837,6417,47.66047,4200,-2.87207,FR,TRUE,TRUE,8.53
19838,40950,47.92004,37600,-2.41531,FR,TRUE,TRUE,9
19839,9850,47.90069,4600,-3.34167,FR,TRUE,TRUE,8
19840,13667,47.6227,15300,-3.11836,FR,FALSE,FALSE,8
19841,6083,47.69053,3000,-3.22999,FR,TRUE,TRUE,8
19842,51067,45.72344,65668,3.20487,FR,TRUE,TRUE,9
19843,34000,45.55419,21710,3.26269,FR,TRUE,TRUE,9
19844,9000,45.82926,5328,3.36806,FR,TRUE,TRUE,9
19845,30000,45.69874,22320,3.2002,FR,TRUE,TRUE,9
19846,6683,45.93946,7812,3.20866,FR,FALSE,TRUE,9
19847,1800,45.73938,1665,3.1473,FR,FALSE,FALSE,9
19848,30000,45.81167,23401,3.27084,FR,TRUE,TRUE,9
19849,3100,45.96422,2250,3.47001,FR,FALSE,FALSE,9
19850,55000,45.90022,62675,3.13231,FR,TRUE,TRUE,9
19851,2500,45.85175,2120,3.19398,FR,TRUE,TRUE,9
19852,4700,46.17827,1450,2.85989,FR,TRUE,TRUE,9
19853,7967,45.87062,1243,3.58911,FR,FALSE,FALSE,9
19854,20000,45.84571,15000,3.50636,FR,TRUE,TRUE,9
19855,9550,45.57226,5847,3.02369,FR,FALSE,TRUE,9
19856,3000,47.75385,2500,0.25641,FR,TRUE,TRUE,9.02
19857,3200,47.89952,2094,0.18876,FR,TRUE,TRUE,9.04
19858,6000,47.90692,4450,0.25378,FR,TRUE,FALSE,9.04
19859,2500,48.07026,3800,0.19701,FR,TRUE,FALSE,9.14
19860,3500,47.94092,4500,0.36425,FR,TRUE,TRUE,9.05
19861,4000,48.0453,3250,0.4122,FR,TRUE,TRUE,8
19862,2500,47.76748,2200,-0.33547,FR,TRUE,TRUE,8.95
19863,4000,47.94466,8550,0.24103,FR,TRUE,TRUE,9.05
19864,20000,47.82782,21400,-0.29839,FR,TRUE,TRUE,8.97
19865,8425,47.90571,5550,0.743,FR,TRUE,TRUE,8
19866,4000,47.95942,2800,0.09667,FR,FALSE,TRUE,9.11
19867,3000,48.14225,2700,0.17715,FR,TRUE,TRUE,8
19868,75000,48.4196,56980,0.12836,FR,TRUE,TRUE,8
19869,2270,46.87815,3934,-0.89253,FR,FALSE,TRUE,9
19870,2500,46.87834,2534,-0.87967,FR,TRUE,FALSE,9
19871,3150,46.78174,3584,-1.23021,FR,TRUE,TRUE,9.71
19872,2500,46.72014,2000,-1.91024,FR,FALSE,FALSE,9
19873,4000,46.69843,6067,-1.34187,FR,TRUE,TRUE,9.7
19874,28333,46.45627,32167,-0.81553,FR,TRUE,TRUE,9.98
19875,4885,46.66688,3417,-1.88616,FR,TRUE,TRUE,9
19876,2800,46.91746,2034,-1.37853,FR,TRUE,TRUE,9
19877,25000,46.87354,18234,-1.04262,FR,TRUE,TRUE,9
19878,2500,46.55435,2475,-1.77539,FR,FALSE,FALSE,9.68
19879,19500,46.73018,9360,-2.36447,FR,FALSE,FALSE,9
19880,25533,46.42139,9450,-1.61179,FR,TRUE,TRUE,10.01
19881,10001,46.4134,11800,-1.48417,FR,TRUE,TRUE,10
19882,14333,46.44559,12180,-1.16317,FR,TRUE,TRUE,9.99
19883,4400,47.67432,3600,-2.68361,FR,TRUE,TRUE,8.5
19884,14950,47.60023,10400,-2.98222,FR,FALSE,FALSE,8.54
19885,15000,47.51564,27200,-2.76213,FR,TRUE,TRUE,8.49
19886,5000,47.5131,3700,-2.69924,FR,FALSE,FALSE,8.48
19887,63300,47.80934,19500,-2.49962,FR,TRUE,TRUE,9
19888,3000,47.56809,2650,-2.6203,FR,TRUE,TRUE,8.47
19889,2100,47.62388,1550,-2.64518,FR,TRUE,FALSE,8.48
19890,2500,47.62347,4300,-2.67828,FR,FALSE,FALSE,8.49
19891,17000,47.65279,11300,-2.68976,FR,TRUE,TRUE,8.49
19892,500,47.79612,2200,-2.59743,FR,FALSE,FALSE,8.5
19893,35000,47.65096,12500,-2.7082,FR,TRUE,TRUE,8.5
19894,60000,47.64205,57900,-2.74358,FR,TRUE,FALSE,8.5
19895,17600,47.68703,17300,-2.53804,FR,TRUE,TRUE,8.47
19896,7000,47.63849,2000,-2.93351,FR,TRUE,TRUE,8.54
19897,50000,46.91221,37800,4.27486,FR,TRUE,TRUE,9
19898,20000,46.69119,13800,4.38307,FR,TRUE,TRUE,9
19899,9000,46.61989,4800,3.73604,FR,FALSE,FALSE,9
19900,5000,46.42478,3600,4.2691,FR,TRUE,TRUE,9
19901,5000,46.20572,3200,4.32075,FR,TRUE,TRUE,9
19902,21000,46.27625,12300,4.29659,FR,TRUE,TRUE,9
19903,12000,46.4851,11800,3.97954,FR,TRUE,TRUE,9
19904,2000,46.99172,2800,4.50803,FR,TRUE,TRUE,6
19905,2500,46.57945,5600,4.22989,FR,FALSE,FALSE,9
19906,12000,46.58685,6800,4.05658,FR,TRUE,TRUE,9
19907,3500,46.27695,1200,4.02897,FR,TRUE,TRUE,9
19908,33000,46.66941,18500,4.35369,FR,TRUE,TRUE,9
19909,6500,46.73527,6000,4.47461,FR,TRUE,TRUE,9
