,Capacity,Latitude,LoadEntering,Longitude,Member State,NRemoval,PRemoval
23738,1733.0,52.063,2450.0,17.579,PL,False,False
23739,5333.0,52.972,6330.0,17.094,PL,False,False
23740,2246.0,52.116,5200.0,16.366,PL,False,False
23741,7540.0,51.853,7800.0,17.931,PL,False,False
23742,13800.0,51.826,7480.0,17.453,PL,False,False
23743,7500.0,52.477,7783.0,16.186,PL,False,False
23744,18000.0,52.882,6918.0,16.012,PL,False,False
23745,1333.0,52.77,3220.0,17.184,PL,True,True
23746,4667.0,52.138,7668.0,16.271,PL,False,False
23747,5533.0,52.222,6900.0,16.528,PL,False,False
23748,1933.0,52.355,6081.0,18.701,PL,False,False
23749,2000.0,52.155,3825.0,18.207,PL,False,False
23750,5000.0,53.101,7385.0,16.884,PL,False,False
23751,1600.0,52.837,6700.0,16.493,PL,False,False
23752,4000.0,52.011,7314.0,16.298,PL,True,True
23753,1533.0,52.372,9400.0,17.997,PL,False,False
23754,3667.0,51.79,5470.0,16.661,PL,False,False
23755,3000.0,52.945,5000.0,17.301,PL,False,False
23756,1667.0,52.169,4800.0,17.687,PL,False,False
23757,4120.0,53.106,2847.0,17.126,PL,False,False
23758,1400.0,52.364,4400.0,17.411,PL,False,False
23759,4000.0,52.855,4481.0,16.035,PL,False,False
23760,12000.0,52.502,7400.0,18.17,PL,False,False
23761,4000.0,52.554,3800.0,16.084,PL,False,False
23762,4667.0,53.031,7500.0,17.123,PL,False,False
23763,1647.0,51.94,5317.0,17.604,PL,False,False
23764,7250.0,52.372,4243.0,18.171,PL,False,False
23765,864.0,52.669,2500.0,17.499,PL,False,False
23766,213.0,52.486,4900.0,18.052,PL,False,False
23767,3580.0,53.531,7483.0,16.848,PL,False,False
23768,4027.0,52.076,3896.0,18.294,PL,False,False
23769,4287.0,52.889,4594.0,16.985,PL,False,False
23770,2273.0,52.841,3837.0,17.501,PL,False,False
23771,2333.0,52.165,3813.0,17.897,PL,False,False
23772,4000.0,51.788,5106.0,17.698,PL,False,False
23773,2400.0,51.515,3564.0,18.057,PL,False,False
23774,3124.0,51.977,4000.0,17.869,PL,False,False
23775,1560.0,52.219,4016.0,17.618,PL,False,False
23776,2333.0,52.359,3992.0,16.678,PL,False,False
23777,1560.0,52.197,3830.0,18.314,PL,False,False
23778,4000.0,52.197,2380.0,18.314,PL,False,False
23779,4000.0,53.295,5458.0,16.988,PL,False,False
23780,1333.0,51.985,4009.0,17.062,PL,False,False
23781,667.0,52.091,2400.0,18.823,PL,False,False
23782,1000.0,52.107,2240.0,18.468,PL,False,False
23783,1267.0,53.079,14500.0,16.699,PL,False,False
23784,2333.0,52.07,4300.0,17.357,PL,False,False
23785,3333.0,52.428,3400.0,17.488,PL,False,False
23786,913.0,52.247,4735.0,16.613,PL,False,False
23787,4250.0,52.268,2400.0,18.407,PL,False,False
23788,2200.0,52.631,2765.0,17.429,PL,False,False
23789,2980.0,51.976,14714.0,16.329,PL,True,True
23790,767.0,52.512,2561.0,17.453,PL,False,False
23791,2333.0,52.397,2100.0,16.119,PL,False,False
23792,1027.0,51.953,1935.0,18.392,PL,False,False
23793,2000.0,52.798,3805.0,16.733,PL,False,False
23794,3279.0,51.417,3600.0,18.076,PL,False,False
23795,3333.0,52.388,2000.0,16.782,PL,False,False
23796,0.0,52.684,4762.0,16.808,PL,False,False
23797,1233.0,52.745,2500.0,17.33,PL,False,False
23798,600.0,52.334,2118.0,18.904,PL,False,False
23799,2000.0,52.624,2310.0,16.452,PL,False,False
23800,183.0,52.353,817.0,18.571,PL,False,False
23801,1333.0,52.201,1927.0,18.735,PL,False,False
23802,287.0,51.223,7600.0,18.143,PL,False,False
23803,553.0,53.305,2300.0,17.303,PL,False,False
23804,1333.0,51.594,4331.0,18.253,PL,False,False
23805,1147.0,53.446,3800.0,16.985,PL,False,False
23806,1560.0,53.409,5000.0,17.152,PL,True,True
23807,1240.0,52.084,3070.0,17.596,PL,False,False
23808,2133.0,52.909,2256.0,17.474,PL,False,False
23809,3000.0,52.089,3200.0,17.409,PL,False,False
23810,1633.0,52.565,2078.0,16.439,PL,False,False
23811,500.0,51.784,660.0,16.897,PL,False,False
23812,2667.0,52.319,3000.0,17.147,PL,False,False
23813,2333.0,52.342,2200.0,17.08,PL,False,False
23814,2467.0,52.115,2259.0,16.688,PL,False,False
23815,1667.0,52.057,4512.0,16.709,PL,False,False
23816,5067.0,52.319,2147.0,18.357,PL,False,False
23817,2000.0,51.776,4200.0,17.505,PL,False,False
23818,667.0,51.473,3000.0,17.628,PL,False,False
23819,1333.0,52.25,2500.0,19.015,PL,False,False
23820,2000.0,51.909,2300.0,18.536,PL,False,False
23821,0.0,52.592,6880.0,17.257,PL,False,False
23822,277.0,51.631,3700.0,18.015,PL,False,False
23823,1813.0,52.191,3883.0,18.33,PL,False,False
23824,1250.0,51.719,2600.0,17.024,PL,False,False
23825,400000.0,53.813,270000.0,20.451,PL,True,True
23826,240000.0,54.2,163183.0,19.38,PL,True,True
23827,65680.0,53.767,121568.0,22.334,PL,True,True
23828,80000.0,53.671,55811.0,19.89,PL,True,True
23829,46000.0,54.042,82374.0,21.769,PL,True,True
23830,32333.0,54.078,56388.0,21.379,PL,True,True
23831,31887.0,53.576,50000.0,19.627,PL,True,True
23832,27100.0,53.561,34000.0,20.993,PL,True,True
23833,2100.0,53.235,22467.0,20.18,PL,False,False
23834,26667.0,53.901,36691.0,19.937,PL,True,True
23835,17600.0,54.383,26457.0,19.824,PL,True,True
23836,43333.0,54.253,26943.0,20.813,PL,True,True
23837,16000.0,53.865,22400.0,20.953,PL,True,True
23838,22220.0,54.125,27228.0,20.573,PL,True,True
23839,30000.0,53.902,12499.0,21.281,PL,True,True
23840,20400.0,54.037,22200.0,22.501,PL,True,True
23841,18927.0,53.936,20593.0,21.755,PL,True,True
23842,5800.0,53.807,16204.0,21.923,PL,True,True
23843,30000.0,53.345,17139.0,20.409,PL,True,True
23844,9600.0,53.504,28223.0,19.75,PL,True,True
23845,8667.0,54.007,13462.0,20.412,PL,False,False
23846,26667.0,54.208,25255.0,21.75,PL,True,True
23847,10733.0,54.312,12314.0,22.306,PL,False,False
23848,3253.0,53.849,5451.0,19.571,PL,False,False
23849,17800.0,53.581,35000.0,20.281,PL,True,True
23850,5000.0,53.717,7800.0,19.339,PL,True,True
23851,23333.0,54.067,12603.0,19.662,PL,False,False
23852,3200.0,53.166,5662.0,20.291,PL,False,False
23853,5553.0,53.425,11209.0,19.595,PL,True,True
23854,15333.0,53.648,12891.0,21.562,PL,False,False
23855,16667.0,54.115,10641.0,20.13,PL,False,False
23856,15087.0,53.257,8272.0,19.823,PL,False,False
23857,3733.0,53.804,8699.0,20.084,PL,False,False
23858,6667.0,53.974,5842.0,20.748,PL,False,False
23859,3067.0,53.53,4848.0,20.73,PL,False,False
23860,20000.0,53.799,5350.0,21.582,PL,True,True
23861,2893.0,53.607,2893.0,19.264,PL,False,False
23862,11000.0,54.051,5693.0,21.148,PL,False,False
23863,4820.0,53.733,4400.0,22.058,PL,False,False
23864,10000.0,54.318,4893.0,19.53,PL,False,False
23865,12800.0,54.357,5460.0,19.686,PL,False,False
23866,7437.0,54.172,2791.0,21.14,PL,False,False
23867,2253.0,53.666,4655.0,19.817,PL,False,False
23868,2913.0,54.287,6417.0,20.49,PL,False,False
23869,1080.0,53.431,4659.0,20.036,PL,False,False
23870,6533.0,53.865,7468.0,20.953,PL,False,False
23871,3900.0,53.648,3316.0,20.791,PL,False,False
23872,6000.0,54.231,2334.0,20.129,PL,False,False
23873,2100.0,53.345,2121.0,20.094,PL,False,False
23874,8667.0,53.938,4000.0,21.549,PL,False,False
23875,2000.0,53.601,5400.0,21.346,PL,True,True
23876,1425.0,53.983,2400.0,22.033,PL,False,False
23877,1425.0,53.661,2534.0,20.398,PL,False,False
23878,2500.0,53.76,4224.0,19.844,PL,False,False
23879,1151.0,54.264,2536.0,21.012,PL,False,False
23880,4000.0,53.564,2400.0,21.217,PL,True,True
23881,1667.0,54.141,1750.0,21.857,PL,False,False
23882,1067.0,53.827,6000.0,20.312,PL,False,False
23883,410.0,53.704,2476.0,20.96,PL,False,False
23884,0.0,53.981,450000.0,16.58,PL,False,False
23885,94667.0,54.245,145000.0,16.136,PL,True,True
23886,266667.0,54.245,262500.0,16.173,PL,True,True
23887,75000.0,54.06,90000.0,14.933,PL,True,True
23888,97720.0,53.342,150468.0,15.038,PL,True,True
23889,66553.0,53.887,127200.0,14.292,PL,True,True
23890,222816.0,54.145,222917.0,15.518,PL,True,True
23891,26667.0,54.403,20993.0,16.368,PL,True,True
23892,70627.0,53.702,46161.0,16.705,PL,True,True
23893,16667.0,54.004,27200.0,14.693,PL,True,True
23894,45267.0,53.278,41002.0,16.465,PL,True,True
23895,53333.0,54.004,53831.0,15.986,PL,True,True
23896,54000.0,53.558,51840.0,14.841,PL,True,True
23897,13367.0,53.929,25160.0,14.447,PL,True,True
23898,43333.0,53.14,35000.0,14.879,PL,True,True
23899,69107.0,53.566,69800.0,14.562,PL,True,True
23900,23633.0,53.242,73330.0,14.489,PL,True,True
23901,43333.0,54.268,42575.0,16.087,PL,True,True
23902,22033.0,53.767,20000.0,16.096,PL,True,True
23903,36133.0,53.67,20750.0,15.117,PL,True,True
23904,21600.0,53.913,23315.0,15.196,PL,True,True
23905,30067.0,52.924,20010.0,14.868,PL,True,True
23906,30000.0,53.775,25875.0,15.764,PL,True,True
23907,41507.0,52.747,21873.0,14.7,PL,True,True
23908,900.0,54.505,30333.0,16.468,PL,True,True
23909,18000.0,53.637,14999.0,15.623,PL,False,False
23910,21113.0,53.17,16873.0,15.417,PL,True,True
23911,40667.0,52.993,19045.0,15.211,PL,True,True
23912,6667.0,53.558,12854.0,16.237,PL,True,True
23913,11533.0,53.536,11425.0,16.008,PL,True,True
23914,10333.0,53.532,15777.0,15.811,PL,True,True
23915,9533.0,52.967,5306.0,14.421,PL,False,False
23916,26667.0,54.356,18734.0,16.675,PL,True,True
23917,12667.0,54.058,20850.0,15.259,PL,True,True
23918,26667.0,53.953,22897.0,14.837,PL,True,True
23919,7333.0,54.038,23500.0,15.878,PL,True,True
23920,5640.0,54.54,16018.0,16.546,PL,True,True
23921,4667.0,53.759,10955.0,16.369,PL,False,False
23922,7200.0,53.955,14100.0,16.587,PL,False,False
23923,21333.0,54.229,6615.0,15.927,PL,False,False
23924,6667.0,53.581,10450.0,16.537,PL,False,False
23925,4933.0,54.119,8089.0,16.685,PL,False,False
23926,6120.0,53.002,8152.0,14.97,PL,False,False
23927,6667.0,53.841,10175.0,14.613,PL,True,True
23928,5333.0,53.292,6027.0,15.9,PL,False,False
23929,4699.0,54.228,14486.0,16.301,PL,False,False
23930,3867.0,52.785,7950.0,14.494,PL,False,False
23931,4147.0,53.838,4443.0,16.436,PL,False,False
23932,4480.0,53.771,5116.0,15.406,PL,False,False
23933,3333.0,53.196,5180.0,16.156,PL,False,False
23934,11000.0,53.804,5528.0,15.262,PL,False,False
23935,6000.0,53.582,6900.0,15.305,PL,False,False
23936,7327.0,53.499,3588.0,15.061,PL,False,False
23937,6000.0,53.653,6000.0,14.633,PL,False,False
23938,6000.0,53.534,5222.0,14.741,PL,False,False
23939,2000.0,53.76,3970.0,14.747,PL,False,False
23940,16000.0,53.375,10900.0,14.472,PL,False,False
23941,8000.0,53.191,5230.0,15.202,PL,False,False
23942,2333.0,53.039,2333.0,15.306,PL,False,False
23943,3013.0,53.466,8100.0,15.339,PL,False,False
23944,2467.0,53.93,5095.0,16.261,PL,False,False
23945,4800.0,53.538,3106.0,15.559,PL,False,False
23946,1060.0,54.151,3258.0,16.26,PL,False,False
23947,10667.0,53.262,6500.0,15.548,PL,False,False
23948,4667.0,53.215,3988.0,15.749,PL,False,False
23949,3750.0,53.435,3150.0,15.546,PL,False,False
23950,4000.0,52.877,4100.0,14.204,PL,False,False
23951,667.0,53.275,2500.0,15.462,PL,False,False
23952,0.0,53.965,2244.0,14.966,PL,False,False
23953,101.0,53.237,2438.0,15.011,PL,False,False
23954,24165.0,44.63295,14795.0,27.64165,RO,False,False
23956,1858.0,47.30439,608.0,22.52945,RO,False,False
23957,2750.0,45.05,600.0,24.97,RO,False,False
23958,8000.0,45.584,2661.0,24.196,RO,False,False
23959,1000.0,44.97142,755.0,26.03609,RO,False,False
23960,25920.0,46.47773,32400.0,24.09127,RO,False,False
23961,1083.0,44.28,2005.0,25.83,RO,False,False
23962,2571037.0,44.1952,15159.0,28.3627,RO,True,True
23964,10000.0,46.90443,550.0,27.3537,RO,False,False
23965,10000.0,46.7541,1050.0,24.70784,RO,False,False
23966,18000.0,47.20663,2000.0,27.28148,RO,False,False
23967,3110.0,47.74609,2495.0,23.27552,RO,False,False
23968,8640.0,46.33072,2629.0,21.6828,RO,False,False
23969,2000.0,46.15191,344.0,20.7428,RO,False,False
23970,15000.0,47.30089,663.0,27.10456,RO,False,False
23971,2000.0,46.07757,546.0,21.68139,RO,False,False
23972,14572.0,47.22271,6109.0,26.96582,RO,False,False
23973,90712.0,47.14621,246761.0,27.66885,RO,False,False
23974,21600.0,46.42708,4990.0,21.82423,RO,False,False
23975,60000.0,46.87038,3000.0,23.00245,RO,False,False
23976,25920.0,46.91274,3074.0,26.09329,RO,False,False
23977,5000.0,46.16013,5405.0,21.29472,RO,False,False
23978,5928.0,44.66,2100.0,25.25,RO,False,False
23979,34468.0,44.56654,44150.0,27.39029,RO,False,False
23980,116100.0,46.28523,61347.0,28.14863,RO,False,False
23981,950.0,46.1794,627.0,22.60117,RO,False,False
23982,2000.0,45.93267,8421.0,22.64168,RO,False,False
23983,2000.0,45.93201,6214.0,23.19765,RO,False,False
23985,10000.0,45.86057,10200.0,23.00235,RO,False,False
23986,1028.0,45.83475,28800.0,23.18547,RO,False,False
23987,250.0,45.60542,9900.0,22.96524,RO,False,False
23988,3060.0,45.72374,7936.0,23.01569,RO,False,False
23989,500.0,45.75338,265.0,23.00449,RO,False,False
23990,1500.0,45.79231,730.0,27.6855,RO,False,False
23991,32400.0,46.14993,11169.0,22.77439,RO,False,False
23992,10000.0,45.34085,7976.0,23.16282,RO,True,True
23993,104700.0,45.36881,96878.0,23.36743,RO,False,False
23994,500.0,45.71401,353.0,22.88596,RO,False,False
23995,5000.0,45.86959,15417.0,22.9556,RO,False,False
23997,31810.0,45.8959,63742.0,22.90159,RO,False,False
23998,600.0,46.64516,588.0,25.62742,RO,False,False
23999,3595.0,46.91,1251.0,25.81,RO,False,False
24000,2000.0,46.55259,3010.0,25.12279,RO,False,False
24001,1800.0,46.428,1800.0,25.908,RO,False,False
24002,2881.0,46.373,2261.0,25.589,RO,False,False
24003,500.0,44.68681,12544.0,23.37001,RO,False,False
24004,500.0,46.69695,11458.0,25.5247,RO,False,False
24005,772.0,46.27657,16200.0,25.00835,RO,False,False
24006,5006.0,46.97519,880.0,25.56639,RO,False,False
24007,10331.0,46.691,6595.0,25.776,RO,False,False
24008,2437.0,45.72025,1170.0,27.64472,RO,False,False
24009,37898.0,46.21181,67883.0,25.47392,RO,False,False
24010,10022.0,46.28281,45000.0,25.28992,RO,False,False
24011,8700.0,45.161,1974.0,25.72666,RO,False,False
24012,500.0,46.18382,7447.0,23.70383,RO,False,False
24013,3450.0,44.83482,3570.0,23.11185,RO,False,False
24014,14400.0,44.79324,24001.0,22.96453,RO,False,False
24015,1410.0,45.779,609.0,25.881,RO,False,False
24016,104200.0,45.02042,70508.0,23.26082,RO,False,False
24017,2000.0,46.36742,150.0,22.11703,RO,False,False
24018,1600.0,46.27498,100.0,22.33559,RO,False,False
24019,1100.0,43.99612,1342.0,22.91579,RO,False,False
24020,17500.0,45.89792,2907.0,27.90853,RO,False,False
24021,1400.0,46.09629,1166.0,27.88791,RO,False,False
24022,75000.0,45.84671,29683.0,27.44017,RO,False,False
24023,200.0,44.9865,450.0,23.24461,RO,False,False
24024,4860.0,44.52519,6072.0,23.49093,RO,False,False
24025,30000.0,47.24871,12054.0,26.72416,RO,False,False
24026,6500.0,44.90505,506.0,25.71277,RO,False,False
24027,7200.0,44.66,7052.0,25.57,RO,False,False
24028,13633.0,45.03944,9381.0,25.43048,RO,False,False
24029,22350.0,44.95829,14348.0,25.66046,RO,False,False
24030,2640.0,46.8386,11270.0,22.26628,RO,False,False
24031,5991.0,45.11575,3514.0,25.41776,RO,False,False
24032,73853.0,47.75768,700076.0,26.69401,RO,False,False
24033,1933.0,44.9203,7691.0,25.50034,RO,False,False
24034,830.0,45.65798,829.0,21.59168,RO,False,False
24035,17746.0,45.991,7942.0,26.188,RO,False,False
24036,6689.0,45.991,6409.0,26.188,RO,False,False
24037,3850.0,45.6516,273.0,26.08346,RO,False,False
24038,4671.0,45.66439,2451.0,26.05832,RO,False,False
24039,12895.0,45.824,7763.0,26.155,RO,False,False
24040,15000.0,46.079,5236.0,25.568,RO,False,False
24041,10742.0,45.846,43503.0,25.778,RO,False,False
24042,64800.0,44.1243,10970.0,28.2339,RO,False,False
24043,6480.0,43.8187,585.0,28.2232,RO,False,False
24044,20736.0,44.2206,6290.0,28.2755,RO,False,False
24045,140760.0,44.1502,124236.0,28.1551,RO,False,False
24046,8640.0,44.1525,6646.0,28.3345,RO,False,False
24047,388800.0,43.8662,45166.0,28.5755,RO,False,False
24048,88128.0,44.0108,70718.0,28.3834,RO,False,False
24049,852480.0,44.0843,303120.0,28.381,RO,False,False
24052,3375.0,46.87347,1564.0,23.22356,RO,False,False
24053,10000.0,46.67036,8600.0,28.0738,RO,False,False
24054,9720.0,46.136,23965.0,25.865,RO,False,False
24058,1000.0,45.21321,1162.0,22.30803,RO,False,False
24059,5350.0,45.5017,4057.0,22.32139,RO,False,False
24061,12080.0,45.42889,19707.0,22.20555,RO,False,False
24063,8917.0,44.86096,31860.0,22.39073,RO,False,False
24064,18121.0,45.29222,51467.0,21.92444,RO,False,False
24066,5828.0,44.97599,498.0,27.0184,RO,False,False
24068,4625.0,45.32455,775.0,26.36828,RO,False,False
24069,14774.0,45.42757,4746.0,26.30598,RO,False,False
24070,9936.0,45.41035,837.0,26.31557,RO,False,False
24072,4608.0,45.28136,2880.0,26.68377,RO,False,False
24074,22562.0,45.38008,73806.0,27.04399,RO,False,False
24075,4997.0,47.39764,84.0,25.75947,RO,False,False
24076,1656.0,44.18879,400.0,27.38833,RO,False,False
24077,7150.0,44.9474,4104.0,27.64012,RO,False,False
24078,542.0,45.18099,1600.0,27.38151,RO,False,False
24079,750.0,45.932,750.0,25.361,RO,False,False
24080,850.0,45.811,848.0,25.552,RO,False,False
24081,2350.0,45.573,19440.0,25.249,RO,False,False
24082,1800.0,45.663,9617.0,24.715,RO,False,False
24083,1142.0,45.532,8262.0,25.598,RO,False,False
24084,14125.0,45.721,19843.0,24.987,RO,False,False
24085,16880.0,45.743,32458.0,25.438,RO,False,False
24086,4000.0,47.85369,500.0,26.32549,RO,False,False
24087,6169.0,47.75214,270.0,26.60814,RO,False,False
24088,4000.0,47.77484,500.0,26.43972,RO,False,False
24089,18083.0,47.95961,3020.0,26.84086,RO,False,False
24090,98050.0,45.14049,4979.0,27.28356,RO,False,False
24091,7667.0,44.44366,3391.0,26.84701,RO,False,False
24092,396733.0,46.95924,39963.0,27.94578,RO,False,False
24093,4320.0,47.41673,2153.0,24.80179,RO,False,False
24095,30.0,47.3871,30.0,24.54423,RO,False,False
24096,3420.0,47.35771,1386.0,24.66856,RO,False,False
24097,9083.0,47.28718,9164.0,24.38872,RO,False,False
24098,43400.0,47.28718,11833.0,24.14983,RO,False,False
24099,178000.0,47.12049,123926.0,24.47503,RO,False,False
24100,6480.0,46.76885,1666.0,21.92507,RO,False,False
24101,2160.0,46.95024,2633.0,22.52739,RO,False,False
24102,3845.0,47.25048,1427.0,22.54987,RO,False,False
24103,3024.0,47.24404,1116.0,22.42321,RO,False,False
24104,2592.0,47.95249,398.0,26.42992,RO,False,False
24106,34560.0,46.81252,9990.0,21.61808,RO,False,False
24107,7128.0,46.49282,1796.0,22.55091,RO,False,False
24108,37584.0,47.33291,7093.0,22.32347,RO,False,False
24109,43200.0,46.54042,10552.0,22.44713,RO,False,False
24110,18144.0,46.66336,10943.0,22.3314,RO,False,False
24111,15120.0,47.05086,11000.0,22.38502,RO,False,False
24112,10159.0,46.20466,273.0,26.4367,RO,False,False
24113,6000.0,46.1813,0.0,27.37507,RO,False,False
24114,5804.0,45.71313,500.0,27.12914,RO,False,False
24115,18600.0,47.55624,7213.0,25.67667,RO,False,False
24116,1944.0,45.00288,242.0,26.8833,RO,False,False
24117,27835.0,46.47121,8031.0,26.48468,RO,False,False
24118,27350.0,46.42376,13415.0,26.44245,RO,False,False
24119,26200.0,46.18,6101.0,26.93,RO,False,False
24120,57024.0,46.25168,52557.0,26.7637,RO,False,False
24121,900.0,44.77,201.0,24.62,RO,False,False
24123,22766.0,46.3879,9372.0,23.84221,RO,False,False
24124,5000.0,44.35,32912.0,25.98,RO,False,False
24125,2946.0,44.37,3300.0,25.94,RO,False,False
24126,8246.0,46.79243,200.0,23.68097,RO,False,False
24127,6698.0,47.43255,350.0,25.30403,RO,False,False
24128,9593.0,45.9097,2950.0,27.09022,RO,False,False
24129,10900.0,45.76127,978.0,27.06362,RO,False,False
24130,18700.0,45.87857,445.0,27.23046,RO,False,False
24131,12699.0,46.10088,21115.0,27.18189,RO,False,False
24132,3256.0,47.43051,215.0,26.60442,RO,False,False
24133,150000.0,45.69,172525.0,27.18,RO,False,False
24134,270.0,44.661,267.0,24.037,RO,False,False
24135,191.0,44.898,72.0,24.089,RO,False,False
24136,1536.0,45.077,2533.0,24.184,RO,False,False
24137,1114.0,44.847,1114.0,24.056,RO,False,False
24138,350.0,45.85711,29340.0,23.36374,RO,False,False
24140,1007.0,44.947,2732.0,24.245,RO,False,False
24141,4713.0,44.996,236.0,23.811,RO,False,False
24142,1239.0,45.205,1677.0,23.983,RO,False,False
24143,25200.0,45.50438,17418.0,27.86987,RO,False,False
24144,4824.0,45.259,6749.0,24.305,RO,False,False
24145,4320.0,45.377,2005.0,24.219,RO,False,False
24146,1719.0,45.219,3654.0,24.214,RO,False,False
24147,93544.0,45.065,172360.0,24.343,RO,False,False
24148,4506.0,46.19741,1000.0,28.02318,RO,False,False
24149,2416.0,47.04552,588.0,23.91653,RO,False,False
24150,188352.0,46.62398,24550.0,27.74729,RO,False,False
24151,84000.0,46.82678,1000.0,27.46152,RO,False,False
24152,141166.0,46.53069,6400.0,21.50697,RO,False,False
24153,178920.0,46.22818,24800.0,27.6922,RO,False,False
24154,2246.0,44.4527,2160.0,28.522,RO,False,False
24155,2506.0,44.4319,4147.0,28.403,RO,False,False
24156,11578.0,45.1632,796.0,28.2718,RO,False,False
24157,10800.0,44.5407,3122.0,28.4351,RO,False,False
24158,1726.0,45.66608,1685.0,22.17493,RO,False,False
24160,1726.0,45.85725,1466.0,22.17205,RO,False,False
24161,3452.0,46.13834,4229.0,20.62192,RO,False,False
24162,2416.0,45.69028,2891.0,20.86139,RO,False,False
24163,2014.0,45.38323,16616.0,21.21507,RO,False,False
24164,2014.0,46.11958,3337.0,22.83513,RO,False,False
24165,32790.0,45.72278,29023.0,21.80139,RO,False,False
24166,8.0,44.1,56.0,25.61,RO,False,False
24167,37333.0,43.62,4920.0,25.38,RO,False,False
24168,3605.0,44.25,4490.0,25.55,RO,False,False
24169,173783.0,44.1,20301.0,25.03,RO,False,False
24170,10733.0,43.98,36800.0,25.32,RO,False,False
24171,6533.0,43.71,28977.0,24.88,RO,False,False
24172,7630.0,45.91004,1524.0,26.89771,RO,False,False
24173,6453.0,47.52,580.0,26.55,RO,False,False
24174,4456.0,46.20718,275.0,27.10886,RO,False,False
24175,3258.0,47.29398,618.0,25.36792,RO,False,False
24176,3974.0,44.64513,345.0,26.20941,RO,False,False
24177,7017.0,45.57303,360.0,27.13397,RO,False,False
24178,8729.0,47.53795,250.0,25.79522,RO,False,False
24179,14418.0,47.66098,750.0,26.4228,RO,False,False
24180,900.0,45.3,82.0,24.76,RO,False,False
24181,7080.0,46.71942,267.0,26.70006,RO,False,False
24182,22800.0,47.34501,7331.0,25.35907,RO,False,False
24183,4635.0,47.70029,880.0,25.83459,RO,False,False
24184,12100.0,47.95132,673.0,26.06928,RO,False,False
24185,36200.0,47.84704,36749.0,25.91569,RO,False,False
24186,20600.0,47.55503,7506.0,25.89177,RO,False,False
24187,39500.0,47.45916,9540.0,26.2999,RO,False,False
24188,26320.0,47.53249,22040.0,25.55456,RO,False,False
24189,2633.0,45.598,977.0,24.318,RO,False,False
24190,600.0,45.7,600.0,23.869,RO,False,False
24191,10491.0,45.86,12470.0,24.408,RO,False,False
24193,4100.0,45.689,1916.0,23.933,RO,False,False
24194,5000.0,47.36322,2300.0,22.80015,RO,False,False
24195,14400.0,47.23551,6552.0,22.78372,RO,False,False
24196,17775.0,47.27206,5666.0,23.26083,RO,False,False
24197,10830.0,47.41713,2985.0,23.15041,RO,False,False
24198,45450.0,47.22774,35380.0,23.02598,RO,False,False
24199,2160.0,47.86075,1494.0,23.12162,RO,False,False
24200,3500.0,44.8,5214.0,25.08,RO,False,False
24201,890.0,47.65048,201.0,22.88025,RO,False,False
24202,11667.0,44.64,4052.0,24.87,RO,False,False
24203,8640.0,47.49081,6937.0,22.56978,RO,False,False
24204,16990.0,47.87278,9429.0,23.41072,RO,True,False
24205,69160.0,47.71885,18684.0,22.79865,RO,False,False
24206,52400.0,44.11,35205.0,24.66,RO,False,False
24207,500.0,45.30046,487.0,25.71872,RO,False,False
24208,7156.0,44.94157,1200.0,26.13756,RO,False,False
24209,454.0,46.17289,25035.0,23.90374,RO,False,False
24210,67750.0,45.24,23040.0,25.02,RO,False,False
24211,500.0,44.79497,386.0,26.11383,RO,False,False
24212,1267.0,45.28944,153.0,26.02303,RO,False,False
24213,2850.0,45.44397,356.0,25.93962,RO,False,False
24214,2323.0,45.31238,1743.0,26.01348,RO,False,False
24215,635.0,44.88,2260.0,24.89,RO,False,False
24216,7733.0,45.02029,2975.0,25.78717,RO,False,False
24217,5580.0,44.97095,4752.0,25.75182,RO,False,False
24218,6167.0,44.93,30543.0,24.89,RO,False,False
24219,500.0,44.633,1450.0,24.276,RO,False,False
24220,1042.0,44.88,899.0,24.82,RO,False,False
24221,350.0,44.94725,474.0,26.21704,RO,False,False
24222,19842.0,45.1651,9080.0,26.03893,RO,False,False
24223,8292.0,44.98956,6206.0,26.2243,RO,False,False
24224,1944.0,45.21159,2340.0,25.94355,RO,False,False
24225,3133.0,45.31251,6164.0,25.56541,RO,False,False
24226,13131.0,45.04717,9992.0,25.97205,RO,False,False
24227,14774.0,44.98775,11146.0,26.45931,RO,False,False
24229,14904.0,45.09955,28490.0,25.75046,RO,False,False
24230,15984.0,45.1743,5638.0,25.68768,RO,False,False
24231,7776.0,45.00669,6904.0,26.00775,RO,False,False
24232,4549.0,45.02468,5185.0,25.89919,RO,False,False
24233,500.0,45.40787,569.0,26.76047,RO,False,False
24234,24300.0,44.57,4227.0,24.54,RO,False,False
24235,500.0,44.47,340.0,24.64,RO,False,False
24236,500.0,46.95747,2157.0,25.10946,RO,False,False
24237,935.0,46.5005,6067.0,24.46882,RO,False,False
24240,500.0,46.15233,354.0,21.05337,RO,False,False
24241,13572.0,46.31854,58500.0,24.27829,RO,False,False
24242,1800.0,46.57814,9000.0,25.04739,RO,False,False
24243,14256.0,44.93014,22483.0,25.48169,RO,False,False
24244,3633.0,46.2321,32155.0,24.77371,RO,False,False
24245,10933.0,44.73722,8833.0,22.40861,RO,False,False
24246,1500.0,47.44786,848.0,26.83052,RO,False,False
24247,144.0,46.93495,760.0,25.32178,RO,False,False
24248,28417.0,47.71831,2135.0,24.40163,RO,False,False
24249,50400.0,44.07152,22022.0,26.6825,RO,False,False
